Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.by_fabric [single_line_text_field],Metafield: custom.by_pieces [single_line_text_field],Metafield: custom.by_type [single_line_text_field],Metafield: custom.by_color [single_line_text_field],_title_branded,_title_whitelabel,_source_brand,_source_url,_in_stock_at_source
alkaram-3-piece-printed-lawn-suit-with-printed-lawn-dupatta-ss-10-1-25-1-pink,Alkaram · Ladies Unstitched Printed Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10026,shopify,0,deny,manual,3353.00,4790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-10.1-25-1-PINK-1_27e618bf-56c5-4d70-99a3-51dc30251ae4.jpg?v=1748331824,1,Ladies Unstitched Printed Lawn 3 piece,draft,Lawn,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Lawn 3 piece,Ladies Unstitched Printed Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/3-piece-printed-lawn-suit-with-printed-lawn-dupatta-ss-10-1-25-1-pink,yes
alkaram-3-piece-embroiderd-dyed-self-jacquard-suit-with-printed-manar-dupatta-jec-02-25-1-mint-green,Alkaram · Ladies Unstitched Jacquard Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Jacquard, colour:Silver",FALSE,Title,Default Title,KJC-LU-ALK-10027,shopify,0,deny,manual,5618.00,7490.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/JEC-02-25-1-MINT_GREEN-1_1ee634ce-d5c6-4c71-a15a-8601c52e066d.jpg?v=1744970252,1,Ladies Unstitched Jacquard Lawn 2 piece,draft,Lawn,2 piece,Jacquard,Silver,Alkaram · Ladies Unstitched Jacquard Lawn 2 piece,Ladies Unstitched Jacquard Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/3-piece-embroiderd-dyed-self-jacquard-suit-with-printed-manar-dupatta-jec-02-25-1-mint-green,yes
alkaram-3-piece-printed-light-cambric-suit-with-slub-dupatta-ac-03-25-1-black,Alkaram · Ladies Unstitched Printed 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Printed, colour:White",FALSE,Title,Default Title,KJC-LU-ALK-10028,shopify,0,deny,manual,4193.00,5590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/AC-03-25-1-Black-1_e5f4d08e-2c47-4ea5-b8f8-387afe0fb759.jpg?v=1744652717,1,Ladies Unstitched Printed 3 piece,draft,,3 piece,Printed,White,Alkaram · Ladies Unstitched Printed 3 piece,Ladies Unstitched Printed 3 piece,Alkaram,https://alkaramstudio.com/products/3-piece-printed-light-cambric-suit-with-slub-dupatta-ac-03-25-1-black,yes
alkaram-3-pc-printed-lawn-suit-with-printed-lawn-dupatta-ss-58-25-2-green,Alkaram · Ladies Unstitched Printed Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10029,shopify,0,deny,manual,3213.00,4590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-58-25-2-GREEN-1_a13a1c50-09e3-4b59-bfac-8f418fdfc0a9.jpg?v=1742868494,1,Ladies Unstitched Printed Lawn 3 piece,draft,Lawn,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Lawn 3 piece,Ladies Unstitched Printed Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/3-pc-printed-lawn-suit-with-printed-lawn-dupatta-ss-58-25-2-green,yes
alkaram-3-pc-embroidered-dyed-lawn-suit-with-printed-burnout-dupatta-ss-43-25-2-red,Alkaram · Ladies Unstitched Embroidered Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10030,shopify,0,deny,manual,4893.00,6990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-43-25-2-RED-1.jpg?v=1745525926,1,Ladies Unstitched Embroidered Lawn 3 piece,draft,Lawn,3 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered Lawn 3 piece,Ladies Unstitched Embroidered Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/3-pc-embroidered-dyed-lawn-suit-with-printed-burnout-dupatta-ss-43-25-2-red,yes
alkaram-3-pc-embroidered-dyed-self-jacquard-suit-with-printed-chiffon-dupatta-ss-38-1-25-2-black,Alkaram · Ladies Unstitched Jacquard Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Jacquard",FALSE,Title,Default Title,KJC-LU-ALK-10031,shopify,0,deny,manual,4543.00,6490.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-38.1-25-2-BLACK-1_82f7a6b0-c4b0-4eae-915c-6eea15ed5221.jpg?v=1742868206,1,Ladies Unstitched Jacquard Lawn 2 piece,draft,Lawn,2 piece,Jacquard,,Alkaram · Ladies Unstitched Jacquard Lawn 2 piece,Ladies Unstitched Jacquard Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/3-pc-embroidered-dyed-self-jacquard-suit-with-printed-chiffon-dupatta-ss-38-1-25-2-black,yes
alkaram-2-pc-printed-lawn-suit-with-printed-lawn-dupatta-ss-66-1-25-2-green,Alkaram · Ladies Unstitched Embroidered Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10032,shopify,0,deny,manual,2233.00,3190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-66.1-25-2-GREEN-1_f4d09f8c-4044-4800-9c02-dd132934b2e3.jpg?v=1742868097,1,Ladies Unstitched Embroidered Lawn 2 piece,draft,Lawn,2 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered Lawn 2 piece,Ladies Unstitched Embroidered Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/2-pc-printed-lawn-suit-with-printed-lawn-dupatta-ss-66-1-25-2-green,yes
alkaram-2-pc-embroidered-dyed-dobby-suit-with-dyed-cambric-trouser-ss-65-1-25-2-cream,Alkaram · Ladies Unstitched Embroidered 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10033,shopify,0,deny,manual,3493.00,4990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-65.1-25-2-CREAM-1_a803620b-e422-47cd-95dd-7ff2c13fa481.jpg?v=1742868089,1,Ladies Unstitched Embroidered 2 piece,draft,,2 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered 2 piece,Ladies Unstitched Embroidered 2 piece,Alkaram,https://alkaramstudio.com/products/2-pc-embroidered-dyed-dobby-suit-with-dyed-cambric-trouser-ss-65-1-25-2-cream,yes
alkaram-4-piece-embroidered-yarn-dyed-organza-suit-with-yarn-dyed-organza-dupatta-hf-15-25-1-navy-bl,Alkaram · Ladies Unstitched Printed Organza 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Organza, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10034,shopify,0,deny,manual,17592.00,21990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-15-25-1-NAVY_BLUE-1_ccc731df-8581-4bee-ac83-44f3967f4447.jpg?v=1738659885,1,Ladies Unstitched Printed Organza 3 piece,draft,Organza,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Organza 3 piece,Ladies Unstitched Printed Organza 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-organza-suit-with-yarn-dyed-organza-dupatta-hf-15-25-1-navy-blue,yes
alkaram-4-piece-embroidered-yarn-dyed-organza-suit-with-dyed-organza-dupatta-hf-13-25-1-cream,Alkaram · Ladies Unstitched Printed Organza 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Organza, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10035,shopify,0,deny,manual,15192.00,18990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-13-25-1-CREAM-1_7ff61390-a18c-41dd-bb66-9cc857893c88.jpg?v=1738659871,1,Ladies Unstitched Printed Organza 3 piece,draft,Organza,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Organza 3 piece,Ladies Unstitched Printed Organza 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-organza-suit-with-dyed-organza-dupatta-hf-13-25-1-cream,yes
alkaram-4-piece-embroidered-yarn-dyed-organza-suit-with-dyed-organza-dupatta-hf-12-25-1-blush-pink,Alkaram · Ladies Unstitched Printed Organza 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Organza, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10036,shopify,0,deny,manual,17592.00,21990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-12-25-1-BLUSH_PINK-1_c5c99bd7-9462-49ce-8a02-d6c8eb525543.jpg?v=1738659863,1,Ladies Unstitched Printed Organza 3 piece,draft,Organza,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Organza 3 piece,Ladies Unstitched Printed Organza 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-organza-suit-with-dyed-organza-dupatta-hf-12-25-1-blush-pink,yes
alkaram-4-piece-embroidered-yarn-dyed-zari-net-suit-with-dyed-zari-net-dupatta-hf-11-25-1-lavender,Alkaram · Ladies Unstitched Printed 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10037,shopify,0,deny,manual,15192.00,18990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-11-25-1-Lavender_1.jpg?v=1740839707,1,Ladies Unstitched Printed 3 piece,draft,,3 piece,Printed,,Alkaram · Ladies Unstitched Printed 3 piece,Ladies Unstitched Printed 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-zari-net-suit-with-dyed-zari-net-dupatta-hf-11-25-1-lavender,yes
alkaram-4-piece-embroidered-yarn-dyed-zari-net-suit-with-yarn-dyed-zari-net-dupatta-hf-10-25-1-sage-,Alkaram · Ladies Unstitched Printed 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10038,shopify,0,deny,manual,15192.00,18990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-10-25-1-SAGE_GREEN-1_2e6b66e9-00ac-4aca-9be3-5013be7e9c0d.jpg?v=1738659844,1,Ladies Unstitched Printed 3 piece,draft,,3 piece,Printed,,Alkaram · Ladies Unstitched Printed 3 piece,Ladies Unstitched Printed 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-zari-net-suit-with-yarn-dyed-zari-net-dupatta-hf-10-25-1-sage-green,yes
alkaram-4-piece-embroidered-yarn-dyed-suit-with-yarn-dyed-zari-net-dupatta-hf-06-25-1-pink,Alkaram · Ladies Unstitched Printed Jacquard 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Jacquard, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10039,shopify,0,deny,manual,10392.00,12990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-06-25-1-PINK-1_7b7cc7f8-cbdf-44c7-8153-190320f7802b.jpg?v=1738659808,1,Ladies Unstitched Printed Jacquard 3 piece,draft,Jacquard,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Jacquard 3 piece,Ladies Unstitched Printed Jacquard 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-suit-with-yarn-dyed-zari-net-dupatta-hf-06-25-1-pink,yes
alkaram-4-piece-embroidered-yarn-dyed-suit-with-zari-khaddi-dupatta-hf-01-25-1-beige,Alkaram · Ladies Unstitched Printed Jacquard 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Jacquard, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10040,shopify,0,deny,manual,10392.00,12990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/HF-01-25-1-BEIGE-1_1eacc0b2-68a0-4726-a285-51ac157bffc0.jpg?v=1738659765,1,Ladies Unstitched Printed Jacquard 3 piece,draft,Jacquard,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Jacquard 3 piece,Ladies Unstitched Printed Jacquard 3 piece,Alkaram,https://alkaramstudio.com/products/4-piece-embroidered-yarn-dyed-suit-with-zari-khaddi-dupatta-hf-01-25-1-beige,yes
alkaram-2-pc-embroidered-thin-cambric-suit-with-yarn-dyed-dupatta-fc-33n-25-mint,Alkaram · Ladies Unstitched Printed 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10041,shopify,0,deny,manual,4893.00,6990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FC-33N-25-MINT-1_7b7623f7-038c-4734-8c4c-ff03ba5c8fa1.jpg?v=1738575423,1,Ladies Unstitched Printed 2 piece,draft,,2 piece,Printed,,Alkaram · Ladies Unstitched Printed 2 piece,Ladies Unstitched Printed 2 piece,Alkaram,https://alkaramstudio.com/products/2-pc-embroidered-thin-cambric-suit-with-yarn-dyed-dupatta-fc-33n-25-mint,yes
alkaram-3-pc-embroidered-cotton-silk-suit-with-poly-net-dupatta-fc-32m-25-red,Alkaram · Ladies Unstitched Embroidered 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10042,shopify,0,deny,manual,6993.00,9990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FC-32M-25-RED-1_3f96979c-084f-492f-a2b0-68b023bbbabe.jpg?v=1738575415,1,Ladies Unstitched Embroidered 3 piece,draft,,3 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered 3 piece,Ladies Unstitched Embroidered 3 piece,Alkaram,https://alkaramstudio.com/products/3-pc-embroidered-cotton-silk-suit-with-poly-net-dupatta-fc-32m-25-red,yes
alkaram-3-pc-embroidered-cotton-silk-suit-with-organza-dupatta-fc-12e-25-lime-green,Alkaram · Ladies Unstitched Embroidered 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10043,shopify,0,deny,manual,6993.00,9990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FC-12E-25-LIME_GREEN-1_11cfd001-f670-4f33-aab6-9c6b1db3679c.jpg?v=1738575251,1,Ladies Unstitched Embroidered 3 piece,draft,,3 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered 3 piece,Ladies Unstitched Embroidered 3 piece,Alkaram,https://alkaramstudio.com/products/3-pc-embroidered-cotton-silk-suit-with-organza-dupatta-fc-12e-25-lime-green,yes
alkaram-3-piece-printed-lawn-suit-with-printed-chiffon-dupatta-ss-10-25-1-black,Alkaram · Ladies Unstitched Printed Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10044,shopify,0,deny,manual,3843.00,5490.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-10-25-1-BLACK-1.jpg?v=1736793231,1,Ladies Unstitched Printed Lawn 3 piece,draft,Lawn,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Lawn 3 piece,Ladies Unstitched Printed Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/3-piece-printed-lawn-suit-with-printed-chiffon-dupatta-ss-10-25-1-black,yes
alkaram-3-piece-printed-lawn-suit-with-printed-chiffon-dupatta-ss-9-25-1-green,Alkaram · Ladies Unstitched Printed Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3, type:Printed",FALSE,Title,Default Title,KJC-LU-ALK-10045,shopify,0,deny,manual,3843.00,5490.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/SS-9-25-1-GREEN-1.jpg?v=1736793203,1,Ladies Unstitched Printed Lawn 3 piece,draft,Lawn,3 piece,Printed,,Alkaram · Ladies Unstitched Printed Lawn 3 piece,Ladies Unstitched Printed Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/3-piece-printed-lawn-suit-with-printed-chiffon-dupatta-ss-9-25-1-green,yes
alkaram-rts-shirt-trouser-dupatta-ccb-12-26-purple,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, colour:Purple",FALSE,Title,Default Title,KJC-LU-ALK-10046,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-12-26-Purple-1_e9e53f03-1506-4366-9e5d-eb466823dbf1.jpg?v=1768652500,1,Ladies Unstitched 3 piece,draft,,3 piece,,Purple,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-12-26-purple,yes
alkaram-rts-shirt-trouser-dupatta-ccb-11-26-sea-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10047,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-11-26-Sea_Green-1_8421c72e-73ce-478b-9e25-d7a24bbcad96.jpg?v=1768652498,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-11-26-sea-green,yes
alkaram-rts-shirt-trouser-dupatta-ccb-10-26-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10048,shopify,0,deny,manual,5768.00,7690.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-10-26-Green-1_d6625120-9792-4b44-927a-785a72c96c34.jpg?v=1768652496,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-10-26-green,yes
alkaram-rts-shirt-trouser-dupatta-ccb-09-26-lilac,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, colour:Purple",FALSE,Title,Default Title,KJC-LU-ALK-10049,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-09-26-Lilac-1_8f9089b3-c81c-4855-bb13-789f5eb2dd5e.jpg?v=1768652494,1,Ladies Unstitched 3 piece,draft,,3 piece,,Purple,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-09-26-lilac,yes
alkaram-rts-shirt-trouser-dupatta-ccb-07-26-black,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, colour:White",FALSE,Title,Default Title,KJC-LU-ALK-10050,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-07-26-Black-1_050e3fd0-e26b-4273-be2e-1ade858c4479.jpg?v=1768652490,1,Ladies Unstitched 3 piece,draft,,3 piece,,White,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-07-26-black,yes
alkaram-rts-shirt-trouser-dupatta-ccb-06-26-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10051,shopify,0,deny,manual,5768.00,7690.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-06-26-Blue-1_e71a855f-07ca-4b8f-b88d-613a9551de19.jpg?v=1768652488,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-06-26-blue,yes
alkaram-rts-shirt-trouser-dupatta-ccb-05-26-sand,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10052,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-05-26-Sand-1_c8436048-fb18-4c74-888f-203fd14e0ccd.jpg?v=1768652486,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-05-26-sand,yes
alkaram-rts-shirt-trouser-dupatta-ccb-04-26-offwhite,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10053,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-04-26-Off_White-1_a8a49f9f-7fc3-4c4f-beff-6d31d7c419db.jpg?v=1768652483,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-04-26-offwhite,yes
alkaram-rts-shirt-trouser-dupatta-ccb-03-26-orange,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10054,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-03-26-Orange-1_893c865b-e169-426e-a06e-00e05b27d735.jpg?v=1768652481,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-03-26-orange,yes
alkaram-rts-shirt-trouser-dupatta-ccb-02-26-grey,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10055,shopify,0,deny,manual,6593.00,8790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-02-26-Grey-1_3c560537-38f1-4401-bb71-c3fe099e7b71.jpg?v=1768652478,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-02-26-grey,yes
alkaram-rts-shirt-trouser-dupatta-ccb-01-26-pink,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10056,shopify,0,deny,manual,5768.00,7690.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/CACB-01-26-Pink-1_ab6fc747-67e6-4948-ad1a-5c687e3edaf5.jpg?v=1768652476,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ccb-01-26-pink,yes
alkaram-rts-shirt-trouser-dupatta-m-14-26-peach,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10057,shopify,0,deny,manual,7493.00,9990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/M-14-26-peach2.jpg?v=1768649121,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-m-14-26-peach,yes
alkaram-rts-shirt-trouser-dupatta-m-12-26-siege,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10058,shopify,0,deny,manual,7493.00,9990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/M-12-26-siege2.jpg?v=1768649056,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-m-12-26-siege,yes
alkaram-rts-shirt-trouser-dupatta-m-11-26-fawn,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10059,shopify,0,deny,manual,7493.00,9990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/M-11-26-Fawn-1_06c1965e-9774-42b0-b989-7686ac7ad85c.jpg?v=1768566405,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-m-11-26-fawn,yes
